name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2022-04-20,15,5.7,10,15,2.2,8.5,-4.2,38.7,0,0,0,,0,0,47.6,24.7,289.3,1025.2,23.1,16,310,26.9,10,10,2022-04-20T06:09:26,2022-04-20T19:40:49,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-04-21,14.9,7.1,11,14.9,6.1,10.6,2.9,59.3,0,0,0,rain,0,0,50.5,33.8,159.3,1030.3,33.3,15.9,174.5,15.3,8,10,2022-04-21T06:07:59,2022-04-21T19:41:52,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-04-22,20.5,11.8,15.9,20.5,11.8,15.9,0.2,39,0,0,0,,0,0,42.5,18.7,301,1027.4,6.4,16,305.5,26.4,10,10,2022-04-22T06:06:32,2022-04-22T19:42:55,0.7,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-04-23,17.9,10.5,13.6,17.9,10.5,13.6,-0.4,38.7,0,0,0,,0,0,29.5,15.2,94.8,1027.5,54.1,15.7,243,21,10,10,2022-04-23T06:05:06,2022-04-23T19:43:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-04-24,16,9.4,13,16,8.3,12.9,1,45.3,0,0,0,,0,0,35.2,21.7,102.4,1024,34,16,243.8,21.1,9,10,2022-04-24T06:03:42,2022-04-24T19:45:01,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-04-25,14.3,8.3,11.3,14.3,7.1,10.9,0.7,48.8,0,0,0,,0,0,33.5,15.2,97.4,1023.9,69.1,16,111,9.6,4,10,2022-04-25T06:02:18,2022-04-25T19:46:04,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-04-26,14.7,11,12.6,14.7,11,12.6,8.5,76.7,0.44,100,16.67,rain,0,0,37.4,11.4,79,1017.8,99.1,14.2,84.3,7.2,5,10,2022-04-26T06:00:55,2022-04-26T19:47:07,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-04-27,14.4,6.1,10.4,14.4,1.6,9,-1.4,46.2,0.27,100,4.17,rain,0,0,51,34.4,301.5,1014.1,61.2,15.9,278.7,23.9,10,10,2022-04-27T05:59:33,2022-04-27T19:48:10,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-04-28,13.8,4.4,8.5,13.8,0.1,6.5,-9.6,30.5,0,0,0,,0,0,55.3,35.4,313.6,1016,34.9,16,313.5,27.2,10,10,2022-04-28T05:58:13,2022-04-28T19:49:13,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-04-29,16.6,5.1,10.7,16.6,1.7,9.5,-12.9,19.5,0,0,0,,0,0,47,32.9,308.9,1018.2,1.3,16,321.4,27.8,10,10,2022-04-29T05:56:53,2022-04-29T19:50:16,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-04-30,19.2,7.2,12.8,19.2,5.5,12.5,-7.7,24.2,0,0,0,,0,0,37.1,13.7,337.8,1019.2,1.1,16,322.3,27.7,10,10,2022-04-30T05:55:35,2022-04-30T19:51:18,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-01,20.3,8.7,14.1,20.3,8.6,14.1,0,41,0,0,0,rain,0,0,31.7,16.6,136.6,1019.2,17.4,16,293.8,25.5,10,10,2022-05-01T05:54:17,2022-05-01T19:52:21,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-02,13.3,10.7,12,13.3,10.7,12,9.5,85.3,6.19,100,29.17,rain,0,0,28.8,15.4,64.5,1017.4,100,10.6,51.7,4.6,2,10,2022-05-02T05:53:01,2022-05-02T19:53:23,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-03,16.5,10.6,13.1,16.5,10.6,13.1,8.2,72.9,0,0,0,,0,0,33.5,17,71.5,1020.5,64.6,16,240.7,20.8,10,10,2022-05-03T05:51:46,2022-05-03T19:54:25,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-04,18.4,10,13.2,18.4,10,13.2,10.4,83.7,2.36,100,33.33,rain,0,0,22.7,14.7,76.1,1015.6,92.8,11.7,111.4,9.7,7,10,2022-05-04T05:50:33,2022-05-04T19:55:27,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-05,23,13.4,17.5,23,13.4,17.5,7.6,55,0,0,0,rain,0,0,39.7,15.8,11.5,1017.3,31.5,16,284.3,24.6,9,10,2022-05-05T05:49:21,2022-05-05T19:56:29,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-06,16.3,10,13.4,16.3,10,13.4,10,81,14.91,100,66.67,rain,0,0,28.1,14.8,90.9,1013.7,78.5,11,50.8,4.2,2,10,2022-05-06T05:48:10,2022-05-06T19:57:31,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-07,10.1,8,9.1,10.1,4.5,7.3,6.9,86.7,25.69,100,91.67,rain,0,0,53,31.2,59.4,1010.7,100,10.4,31.5,2.7,2,10,2022-05-07T05:47:00,2022-05-07T19:58:32,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-08,14.4,7.3,10.8,14.4,4.4,9.5,-0.5,47.2,0.1,100,16.67,rain,0,0,50.1,28.3,54.7,1018.6,81.5,16,183.8,15.9,9,10,2022-05-08T05:45:52,2022-05-08T19:59:33,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-09,20.6,8.3,14.1,20.6,5.4,13.4,-6.4,24.8,0,0,0,,0,0,44.6,27.6,47.7,1023,7.3,16,323.5,27.9,10,10,2022-05-09T05:44:45,2022-05-09T20:00:34,0.27,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-10,22.1,11.1,16,22.1,11.1,16,-5.2,23.4,0,0,0,,0,0,47.1,26.2,58.2,1026.6,25.6,16,299.4,26,10,10,2022-05-10T05:43:40,2022-05-10T20:01:35,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-11,23.3,12.2,16.9,23.3,12.2,16.9,2.4,38.9,0,0,0,,0,0,49.3,22.5,49.4,1024.9,56.2,16,200,17.2,7,10,2022-05-11T05:42:36,2022-05-11T20:02:35,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-12,23.1,14.3,18,23.1,14.3,18,12.5,70.7,0,0,0,,0,0,27.7,16.9,56.8,1025.4,49.1,16,243.7,21.1,10,10,2022-05-12T05:41:34,2022-05-12T20:03:34,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-13,21.2,14.3,17.2,21.2,14.3,17.2,15.3,89.1,0.67,100,8.33,rain,0,0,27.7,17.6,56,1024.5,99.2,9.9,131.5,11.4,8,10,2022-05-13T05:40:33,2022-05-13T20:04:34,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-14,22.2,15.7,17.9,22.2,15.7,17.9,16.4,91.4,2.87,100,25,rain,0,0,33.5,12,142.9,1018.4,89.5,9.4,112.8,9.7,4,10,2022-05-14T05:39:34,2022-05-14T20:05:32,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-15,24.6,15.6,19,24.6,15.6,19,16.3,85.3,5.2,100,20.83,rain,0,0,46.4,23.3,191,1011.5,74.3,10.9,190.5,16.6,10,10,2022-05-15T05:38:36,2022-05-15T20:06:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-16,22.9,18.4,20.6,22.9,18.4,20.6,16.8,79.2,4.05,100,20.83,rain,0,0,57.2,18.1,202.2,1005,54.4,15.3,161,13.8,10,10,2022-05-16T05:37:40,2022-05-16T20:07:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-17,24.4,13.9,19,24.4,13.9,19,6.7,47.6,0,0,0,rain,0,0,62.9,33.5,289.2,1007.5,13.9,16,302.1,26.2,10,10,2022-05-17T05:36:46,2022-05-17T20:08:26,0.52,Clear,Clear conditions throughout the day.,clear-day,"D9152,72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-18,21.9,13.3,17.4,21.9,13.3,17.4,4.3,43.2,0,0,0,,0,0,43.9,20.5,301.4,1013.4,9.4,16,286.4,24.8,9,10,2022-05-18T05:35:53,2022-05-18T20:09:23,0.54,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-19,18.9,12.3,15.1,18.9,12.3,15.1,11.9,82.4,16.09,100,41.67,rain,0,0,25.9,8.5,113.8,1008.5,87.6,11.1,85.8,7.4,4,10,2022-05-19T05:35:02,2022-05-19T20:10:19,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-20,20.4,13.2,16.4,20.4,13.2,16.4,14,86.3,10.13,100,12.5,rain,0,0,48.2,13.1,83.8,1013.4,61.6,7.4,147.2,12.7,8,10,2022-05-20T05:34:13,2022-05-20T20:11:14,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-21,31.7,16.5,23.5,33.8,16.5,24.1,18,74.8,0,0,0,rain,0,0,42.6,9.4,204.3,1015.2,25.3,8.9,290.9,25,9,75,2022-05-21T05:33:25,2022-05-21T20:12:09,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-22,31.3,23.6,27,32.1,23.6,27.6,18.7,61,0.05,100,4.17,rain,0,0,37.1,17.2,231.4,1015.3,13.1,15.6,273.4,23.5,10,60,2022-05-22T05:32:39,2022-05-22T20:13:03,0.74,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-23,23.6,16.2,20,23.6,16.2,20,7.9,47.4,0,0,0,,0,0,45.4,18.9,358.6,1021,13,16,284.5,24.4,9,10,2022-05-23T05:31:55,2022-05-23T20:13:56,0.79,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-24,19.2,14,16.9,19.2,14,16.9,8.9,59.6,0,0,0,rain,0,0,31.7,21.3,69,1025.3,85.7,16,142.5,12.3,6,10,2022-05-24T05:31:13,2022-05-24T20:14:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-25,20.6,12.3,15.7,20.6,12.3,15.7,7.4,58.6,0,0,0,,0,0,37.1,18.5,127.1,1028.1,13.2,15.9,314.9,27.1,10,10,2022-05-25T05:30:33,2022-05-25T20:15:40,0.89,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-26,20.7,12.3,16.8,20.7,12.3,16.8,10.4,66.7,0,0,0,rain,0,0,44.6,25.2,159.3,1024.5,46.1,16,289,25,10,10,2022-05-26T05:29:55,2022-05-26T20:16:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-27,26.3,18.3,20.5,26.3,18.3,20.5,17.5,84,6.12,100,20.83,rain,0,0,44.6,22.1,157.6,1013.3,87.5,13.7,210.4,17.9,10,10,2022-05-27T05:29:18,2022-05-27T20:17:20,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-28,22.4,17.9,19.9,22.4,17.9,19.9,16.9,83.9,16.84,100,25,rain,0,0,68.4,16.9,265.9,1007.4,76.6,14.1,212.1,18.3,10,30,2022-05-28T05:28:43,2022-05-28T20:18:08,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-29,25.1,15.7,20.2,25.1,15.7,20.2,12.2,61.7,0,0,0,,0,0,20.9,9.3,316.9,1016.8,7.3,16,268.9,23.3,10,10,2022-05-29T05:28:11,2022-05-29T20:18:56,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-05-30,28.9,17.8,23.5,28.9,17.8,23.6,15.4,61.7,0,0,0,,0,0,35.3,14.7,203.5,1018.4,7.5,16,315.7,27.2,9,75,2022-05-30T05:27:40,2022-05-30T20:19:43,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-05-31,33.4,19.9,28.1,33,19.9,28,16.4,51.5,0,0,0,,0,0,44.6,18.4,308,1014.1,20.9,16,298.4,25.7,9,30,2022-05-31T05:27:11,2022-05-31T20:20:28,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-06-01,21.3,15.5,17.4,21.3,15.5,17.4,13.5,78.3,17.48,100,29.17,rain,0,0,35.3,24.2,69.4,1014,90,13.9,129.7,11.3,6,10,2022-06-01T05:26:44,2022-06-01T20:21:12,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-02,26,16.2,20,26,16.2,20,17.8,87.7,11.85,100,33.33,rain,0,0,21.2,14.8,348.3,1007.5,80.3,10.2,174,15.1,7,10,2022-06-02T05:26:19,2022-06-02T20:21:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-03,23.8,17.1,20.3,23.8,17.1,20.3,15.8,77.7,0,0,0,rain,0,0,24.1,12.2,67.1,1007.8,68,10.3,273.7,23.6,10,10,2022-06-03T05:25:56,2022-06-03T20:22:37,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-04,26.7,16.2,21.5,26.6,16.2,21.5,10.3,50.1,0,0,0,rain,0,0,37.1,11.5,244.6,1011,6.8,16,299.9,25.8,10,10,2022-06-04T05:25:35,2022-06-04T20:23:18,0.11,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-05,24.3,14.4,19.7,24.3,14.4,19.7,4,36.3,0,0,0,,0,0,29.5,14.6,45.6,1015.1,6.2,16,335.3,29,10,10,2022-06-05T05:25:16,2022-06-05T20:23:57,0.14,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-06,26.7,17.7,21.6,26.2,17.7,21.6,6.7,38.7,0,0,0,,0,0,38.9,16.7,211.3,1016.8,4.2,16,323.6,27.9,10,10,2022-06-06T05:24:59,2022-06-06T20:24:34,0.19,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-07,25.1,17.2,20.7,25.1,17.2,20.7,12.8,61.6,1.27,100,12.5,rain,0,0,59.2,35,181.5,1016.6,36.2,15.9,254.5,22,10,10,2022-06-07T05:24:44,2022-06-07T20:25:11,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-06-08,27.4,18.9,23.4,27.1,18.9,23.3,15.8,66.9,1.63,100,25,rain,0,0,43.6,20.8,250.4,1011.2,47.8,13.9,335.1,28.8,10,30,2022-06-08T05:24:31,2022-06-08T20:25:46,0.29,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-09,26.9,20.7,23.2,27.2,20.7,23.2,16.2,67.9,16.54,100,25,rain,0,0,51.5,25.4,275,1004.3,62.8,13,277.3,23.7,10,30,2022-06-09T05:24:20,2022-06-09T20:26:19,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,D8219,F1417,72503014732"
10025,2022-06-10,24.7,17.2,21.3,24.7,17.2,21.3,9.3,47.7,0,0,0,,0,0,36.7,18.2,288.7,1010.2,10.5,16,339.4,29.2,10,10,2022-06-10T05:24:11,2022-06-10T20:26:51,0.39,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-06-11,22.8,19.2,21.3,22.8,19.2,21.3,11.7,54.7,0.77,100,8.33,rain,0,0,33.1,14,65.1,1012.9,50.1,16,131.6,11.3,5,10,2022-06-11T05:24:04,2022-06-11T20:27:21,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-12,22.3,17.9,19.8,22.3,17.9,19.8,15.7,77.6,1.18,100,20.83,rain,0,0,38.9,18.5,182.8,1014.5,69.6,15.3,136.1,11.9,7,10,2022-06-12T05:23:58,2022-06-12T20:27:50,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-13,29.2,20.1,24.8,29.7,20.1,25.1,17.5,66.7,0.28,100,8.33,rain,0,0,29.5,16,342.6,1012.3,46.9,14.8,222.8,19.2,7,60,2022-06-13T05:23:55,2022-06-13T20:28:17,0.49,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-14,27.2,20,23.6,27,20,23.6,10.9,45.4,0,0,0,,0,0,29.9,13.1,29.7,1012.9,15.2,16,255.7,22.1,10,10,2022-06-14T05:23:54,2022-06-14T20:28:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-15,27.2,19.3,22.5,26.9,19.3,22.5,14,59.5,0,0,0,,0,0,37.1,25.2,140.1,1018.3,6.1,16,324.6,28.2,10,10,2022-06-15T05:23:55,2022-06-15T20:29:06,0.51,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-16,21.3,16.9,19.5,21.3,16.9,19.5,15.7,78.9,7.46,100,12.5,rain,0,0,61.2,18.1,173.4,1019.6,85.1,15.1,164.9,14.2,10,10,2022-06-16T05:23:58,2022-06-16T20:29:28,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2022-06-17,31.4,20.7,25.6,31.4,20.7,25.5,16.2,60.4,0,0,0,rain,0,0,47.1,28.3,269,1006.5,53.9,15.1,324,28,10,60,2022-06-17T05:24:02,2022-06-17T20:29:48,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-18,24.9,15.6,19.4,24.9,15.6,19.4,8.4,49.1,0,0,0,,0,0,57.5,33.8,307.9,1006.3,47.6,16,217.2,18.9,10,10,2022-06-18T05:24:09,2022-06-18T20:30:07,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-19,22.9,12.3,17.5,22.9,12.3,17.5,3.4,41,0,0,0,,0,0,49.6,27,325.9,1013.8,14.8,16,354.6,30.7,10,10,2022-06-19T05:24:17,2022-06-19T20:30:23,0.67,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-20,25.2,14.5,20.2,25.2,14.5,20.2,5.3,39.2,0,0,0,,0,0,37.1,19.1,301.8,1019.2,7.9,16,326.5,28.4,10,10,2022-06-20T05:24:27,2022-06-20T20:30:38,0.72,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-21,25.9,17.1,20.9,25.9,17.1,20.9,11,55.4,1.26,100,16.67,rain,0,0,19.1,10,66.5,1019.5,38.4,14.2,174.6,15.1,10,10,2022-06-21T05:24:40,2022-06-21T20:30:51,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-22,19.4,17.2,18.3,19.4,17.2,18.3,15.5,83.6,0.86,100,16.67,rain,0,0,42.5,20.9,130.6,1017,99.9,13.1,57.7,5.3,2,10,2022-06-22T05:24:54,2022-06-22T20:31:02,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-23,21.6,16.2,19.2,21.6,16.2,19.2,15.1,78,1.9,100,16.67,rain,0,0,31.7,15.6,97.6,1015,87.4,14.1,162.8,14,8,10,2022-06-23T05:25:09,2022-06-23T20:31:11,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-24,27.3,17.3,21.8,27.6,17.3,21.8,16.7,74.9,0.06,100,4.17,rain,0,0,37.1,13.3,207,1016.2,45.9,13.3,269.3,23.5,10,30,2022-06-24T05:25:27,2022-06-24T20:31:18,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-25,32.2,20.6,26.1,30.8,20.6,25.9,15.7,55.8,0,0,0,,0,0,27.7,10.2,316.9,1018.5,6.3,15.8,338.9,29.2,10,30,2022-06-25T05:25:46,2022-06-25T20:31:23,0.95,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-26,31.3,23.1,26.5,31.5,23.1,26.6,16.3,54.7,0,0,0,,0,0,43.7,21.1,204.9,1018,4.9,15.7,330,28.4,10,10,2022-06-26T05:26:07,2022-06-26T20:31:26,0.97,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-27,24.2,21.5,22.9,24.2,21.5,22.9,18.7,77.6,7.94,100,33.33,rain,0,0,40.7,20.5,222.9,1014.4,70.8,13.2,91.8,8,5,30,2022-06-27T05:26:30,2022-06-27T20:31:27,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-28,25.1,19,21.9,25.1,19,21.9,10.9,50.7,0,0,0,,0,0,31.7,12.3,356.5,1020,43,16,234.2,20.4,9,10,2022-06-28T05:26:54,2022-06-28T20:31:26,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-29,28.5,18.7,23.4,27.6,18.7,23.2,13.4,55.5,0,0,0,,0,0,38.9,15.3,205.6,1022.4,10.3,15.8,321.3,27.6,10,30,2022-06-29T05:27:20,2022-06-29T20:31:23,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-06-30,30.1,20.6,25.2,29,20.6,25,14.1,51.9,0,0,0,,0,0,27.1,15.4,283.9,1021.2,10.1,15.9,328.3,28.4,10,30,2022-06-30T05:27:47,2022-06-30T20:31:18,0.01,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-07-01,32.4,22.8,27.5,33.6,22.8,28.3,18.5,59.2,0,0,0,rain,0,0,50,21.6,220.9,1016.5,11.4,13.9,304.3,26.1,9,75,2022-07-01T05:28:17,2022-07-01T20:31:11,0.03,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2022-07-02,30.2,23.8,27.5,31.9,23.8,28.3,19.4,62.5,0,0,0,rain,0,0,49.3,26,234.5,1012.4,34.5,15.5,206.1,17.7,10,100,2022-07-02T05:28:47,2022-07-02T20:31:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
