name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2020-03-01,6.2,-3.9,1.2,5,-10,-2,-11,40.9,0,0,0,,0,0,44.6,20.9,296.6,1019.7,5.7,16,205.7,17.8,8,,2020-03-01T06:29:02,2020-03-01T17:47:44,0.18,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-02,13.7,3.9,9.4,13.7,1.8,8.6,-1.8,46.3,0,0,0,,0,0,42.5,18.6,190.3,1014.3,24.8,16,182.7,16,7,,2020-03-02T06:27:29,2020-03-02T17:48:52,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-03,14.9,9.5,11.8,14.9,7.9,11.6,6.9,73,6.24,100,29.17,rain,0,0,52.5,19.1,211.6,1004.1,54.9,13.4,91.6,7.7,5,,2020-03-03T06:25:56,2020-03-03T17:50:00,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-04,12.9,7.8,10.1,12.9,4.3,8.8,-1.7,45.9,0.14,100,8.33,rain,0,0,59.4,38.1,272.7,1006.6,23.6,16,206.1,17.9,7,,2020-03-04T06:24:22,2020-03-04T17:51:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-05,10.8,3.9,7.1,10.8,0.3,5.3,-3.5,48.8,0,0,0,,0,0,50,22.5,286.7,1018.2,9.9,16,201.5,17.3,7,,2020-03-05T06:22:47,2020-03-05T17:52:15,0.38,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-06,6.9,2.9,5,5.4,-0.6,2.2,1.3,77.2,8.9,100,37.5,rain,0,0,42,20.9,49,1012.4,59.5,14,48.8,4.1,2,,2020-03-06T06:21:12,2020-03-06T17:53:22,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-07,8.8,2.2,4.9,6.7,-2.3,1.8,-8.5,44.3,0,0,0,,0,0,49.8,31.5,339.9,1021.4,29.3,16,211,18.2,8,,2020-03-07T06:19:36,2020-03-07T17:54:29,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-08,15,2.1,7.9,15,-1.4,6.6,-9.3,29.7,0,0,0,,0,0,37.1,17.2,256.6,1029.2,21,16,192.8,15.9,7,,2020-03-08T07:18:00,2020-03-08T18:55:36,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-09,21.7,8.1,14.6,21.7,6,14.1,-5.1,26.6,0,0,0,,0,0,47.9,24,229.9,1026.2,5,16,218.1,19,8,,2020-03-09T07:16:23,2020-03-09T18:56:42,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-10,18.4,12.2,15.9,18.4,12.2,15.9,4.5,47.2,0,0,0,,0,0,52.4,21.8,233.5,1017.7,50.3,16,82.9,7.1,4,,2020-03-10T07:14:46,2020-03-10T18:57:48,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-11,15.5,6.2,10.6,15.5,3.7,10,-1.4,45.1,0,0,0,,0,0,49.8,20.3,334.1,1018.3,27.9,16,161.6,14,6,,2020-03-11T07:13:09,2020-03-11T18:58:54,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-12,9.3,6.4,7.9,8.7,4.3,6.5,1,63.5,0.75,100,12.5,rain,0,0,,13.7,57.1,1020.3,74.4,15.8,50.3,4.1,2,,2020-03-12T07:11:31,2020-03-12T18:59:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-13,20.7,7,13.1,20.7,3.7,12.4,4.4,66.6,6.71,100,37.5,rain,0,0,54,31.9,251,1011.9,66.4,11,125.3,11,7,,2020-03-13T07:09:53,2020-03-13T19:01:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-14,12.8,6.2,9.2,12.8,3,7.6,-6.4,32.9,0,0,0,,0,0,47.3,29.5,300.7,1025,20.6,16,217.3,18.5,8,,2020-03-14T07:08:14,2020-03-14T19:02:10,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-15,12.1,5.6,8.2,12.1,2.2,6.7,-6.8,35.3,0,0,0,,0,0,31.7,18.3,19.7,1030.1,43.7,16,213.6,18.3,8,,2020-03-15T07:06:35,2020-03-15T19:03:15,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-16,6.8,0.6,4.1,4.3,-4,0.6,-7.7,43.3,0,0,0,,0,0,51.8,23.4,71.4,1034.1,34.2,16,203.5,17.7,8,,2020-03-16T07:04:56,2020-03-16T19:04:20,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-17,12.2,5,8.3,12.2,2.2,7.4,3.8,74.1,4.13,100,37.5,rain,0,0,33.5,14.5,191,1022.6,86.2,14.9,106.7,9.2,5,,2020-03-17T07:03:17,2020-03-17T19:05:24,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-18,11.6,5.6,8.5,11.6,4.5,7.5,-2.9,45,0,0,0,,0,0,38.9,18.5,209.5,1029.9,18.9,16,205,17.5,7,,2020-03-18T07:01:38,2020-03-18T19:06:29,0.86,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-19,10.7,5.1,8.1,10.7,2.6,6.6,4.9,81,23.35,100,37.5,rain,0,0,25.9,17.1,61.5,1024.6,98.6,12,62.4,5.4,3,,2020-03-19T06:59:58,2020-03-19T19:07:33,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-20,24.7,8.4,14.7,24.7,6,14.4,9.2,72.5,0,0,0,,0,0,51.9,27.7,227.7,1014.3,80.6,12.6,102.9,8.8,5,,2020-03-20T06:58:19,2020-03-20T19:08:37,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-21,20.6,5.7,9.7,20.6,2.6,8.2,-4.7,38,0,0,0,,0,0,50.8,28.2,1.4,1023.7,35.1,16,220.2,18.8,8,,2020-03-21T06:56:39,2020-03-21T19:09:41,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-22,7,0.8,3.5,4.9,-4.7,-0.3,-9.7,38.4,0,0,0,,0,0,38.9,25,61.4,1036.3,48.1,16,196.6,16.9,7,,2020-03-22T06:54:59,2020-03-22T19:10:45,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-23,5,2.2,3.2,1.8,-1.8,-0.5,-0.1,79.5,33.54,100,50,rain,0,0,44.7,24.2,72.6,1026.9,83.7,10.2,25.2,2.1,1,,2020-03-23T06:53:20,2020-03-23T19:11:49,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-24,12.2,2.3,7,12.2,-2.2,5,0.2,63.9,0,0,0,,0,0,38.9,19,358.3,1019,27.3,16,245.5,21.1,8,,2020-03-24T06:51:40,2020-03-24T19:12:53,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-25,7.1,4.5,5.8,3.9,0.8,2.5,0.8,70.6,0.28,100,4.17,rain,0,0,49.1,23.9,53,1018.4,65.6,15.9,62.2,5.5,2,,2020-03-25T06:50:00,2020-03-25T19:13:56,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,D8219,F1417,72503014732"
10025,2020-03-26,14.4,3.2,8,14.4,0.6,7.1,0,58.4,0,0,0,,0,0,33.5,20.9,299.6,1015.2,3.2,16,243.2,20.8,8,,2020-03-26T06:48:21,2020-03-26T19:15:00,0.02,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-27,19.9,10.1,14.4,19.9,10.1,14.4,1,46.5,0,0,0,,0,0,33.5,17.2,321.8,1010.6,34.5,16,241.6,20.9,9,,2020-03-27T06:46:41,2020-03-27T19:16:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-28,12.7,7.2,8.9,12.7,4.1,7.3,1.3,63.8,11.02,100,41.67,rain,0,0,,19.2,60.2,1018.7,61.2,13.2,34.2,2.7,2,,2020-03-28T06:45:02,2020-03-28T19:17:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-29,8.3,7.2,7.4,6.1,3.3,4.1,6.5,93.9,1.8,100,33.33,rain,0,0,45.8,26.3,59.1,1014.1,99.9,5.8,31,2.9,1,,2020-03-29T06:43:23,2020-03-29T19:18:10,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-30,10.9,5.7,8,10.9,3.6,6.5,5.1,82.8,1.13,100,8.33,rain,0,0,,13.5,55.4,1013.6,97.7,15,82.8,7.2,3,,2020-03-30T06:41:44,2020-03-30T19:19:13,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-03-31,8.9,5,6.6,8.3,1.4,4.6,2.2,74.3,1.63,100,12.5,rain,0,0,29.5,17.8,79.7,1015.7,96.5,15,58.2,5.2,3,,2020-03-31T06:40:05,2020-03-31T19:20:16,0.2,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-01,12.7,3.4,8,12.7,-1.2,6.3,-2.3,50.6,0,0,0,,0,0,44.6,22,36.7,1009.1,36.7,16,241.8,20.7,9,,2020-04-01T06:38:26,2020-04-01T19:21:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-02,13.9,3.4,9.1,13.9,-0.2,7.7,-3,43.6,0,0,0,,0,0,53.8,31.6,311.2,1005.4,48.4,16,222.5,19.1,9,,2020-04-02T06:36:48,2020-04-02T19:22:22,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-03,11.2,7.3,9.7,11.2,4.1,8.3,3.3,65.3,3.35,100,41.67,rain,0,0,49.7,35.2,344.1,1005.1,91.5,15.3,107.1,9.2,5,,2020-04-03T06:35:10,2020-04-03T19:23:25,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-04,16.1,7.9,10.8,16.1,5.2,10.1,4.9,68,0.48,100,8.33,rain,0,0,32,18.3,35.2,1014.6,79,14.7,178.5,15.4,9,,2020-04-04T06:33:33,2020-04-04T19:24:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-05,18.1,8.3,12,18.1,7.4,11.9,6.5,70.3,0,0,0,,0,0,27.7,17.7,115.7,1016.3,66.7,16,150.5,13,8,,2020-04-05T06:31:56,2020-04-05T19:25:31,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-06,18.8,9.3,13.5,18.8,8.2,13.2,0.5,47.7,1.74,100,12.5,rain,0,0,27.7,17.1,343.9,1015.5,19.3,15.4,272.7,23.7,9,,2020-04-06T06:30:19,2020-04-06T19:26:34,0.48,Rain,Clear conditions throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-07,19.1,11.2,14.1,19.1,11.2,14.1,-2.4,33.2,0,0,0,,0,0,42.5,22,250.9,1011.7,31.8,16,240.4,20.9,8,,2020-04-07T06:28:42,2020-04-07T19:27:37,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-08,17.7,10,13.7,17.7,9,13.6,8,70.3,5,100,12.5,rain,0,0,29.5,12.8,14.2,1001.2,66.7,13.5,161.8,13.9,7,,2020-04-08T06:27:06,2020-04-08T19:28:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-09,14.2,8.3,10.6,14.2,6.5,10.1,4.1,66.8,2.44,100,16.67,rain,0,0,64.8,35.6,248.3,995.4,46.3,15.5,85.7,7.2,4,,2020-04-09T06:25:31,2020-04-09T19:29:44,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-10,9.3,3.4,6.5,5.6,-0.7,3,-3.2,51.3,0.35,100,8.33,rain,0,0,64.3,45.6,281.1,997,71.1,16,110.1,9.4,5,,2020-04-10T06:23:56,2020-04-10T19:30:47,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-11,12.8,3.4,8.1,12.8,-0.6,6.1,-7.2,34.1,0,0,0,,0,0,40.1,26.5,278.3,1011.9,11.2,16,277.5,23.9,9,,2020-04-11T06:22:22,2020-04-11T19:31:50,0.58,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-12,16.6,6.9,12,16.6,6.2,11.8,-0.5,43.6,0,0,0,,0,0,38.9,20.7,155.4,1020.1,25.7,16,204.1,17.7,8,,2020-04-12T06:20:48,2020-04-12T19:32:53,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-13,19,11.8,14.7,19,11.8,14.7,12.2,86.3,47.52,100,75,rain,0,0,59,42.6,180.1,1007.1,80.4,8.4,21.7,1.7,1,,2020-04-13T06:19:15,2020-04-13T19:33:56,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,C9476,KLGA,KNYC,F1417,72503014732"
10025,2020-04-14,15.1,8.4,11.3,15.1,5.8,10.7,-0.9,43.7,0,0,0,,0,0,45.7,22.5,282.9,1015.8,28.2,16,219.3,19.1,8,,2020-04-14T06:17:42,2020-04-14T19:34:59,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-15,11.1,5.7,8.6,11.1,1.9,7.2,-5.9,38.3,0,0,0,,0,0,38.9,20.5,293.6,1014.2,44,16,276.3,24,10,,2020-04-15T06:16:11,2020-04-15T19:36:02,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-16,8.4,3.9,6.9,6.8,-0.2,4,-7.2,37.7,0,0,0,,0,0,46.9,27.8,284.3,1018.1,63.5,16,231.5,20.2,9,,2020-04-16T06:14:40,2020-04-16T19:37:05,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-17,10,2.8,5.9,10,-0.7,4,-5,47.7,0.16,100,8.33,rain,0,0,44.3,18.2,258,1022.2,38.4,15.7,195.3,16.8,8,,2020-04-17T06:13:09,2020-04-17T19:38:08,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-18,7.8,5.1,6.5,7.2,2.3,4.4,2.6,77.9,7.34,100,54.17,rain,0,0,36.6,21,6.1,1009.4,79.8,12,56.2,4.8,2,,2020-04-18T06:11:40,2020-04-18T19:39:12,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-19,16.5,4.3,10.6,16.5,1.6,9.6,-2.1,42.2,0,0,0,,0,0,43.9,26.7,235.5,1010.7,19.5,16,259.1,22.3,9,,2020-04-19T06:10:11,2020-04-19T19:40:15,0.95,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-20,13.3,9.4,11.4,13.3,8,11.2,-1.3,42.3,0,0,0,,0,0,27.7,14,9.5,1004.3,23.8,16,151,13.2,6,,2020-04-20T06:08:43,2020-04-20T19:41:18,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-21,14.9,5,10,14.9,2.7,8.8,3,63.2,5.07,100,20.83,rain,0,0,52.8,23.6,239.9,1001.7,30.5,14.9,148.9,12.9,6,,2020-04-21T06:07:16,2020-04-21T19:42:21,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-22,10.6,2.3,6.2,10.6,-1.4,3.4,-9.7,32.6,0,0,0,,0,0,57.2,32.7,290.8,1010.7,23.1,16,306.5,26.6,10,,2020-04-22T06:05:50,2020-04-22T19:43:24,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-23,10.5,4.4,6.9,10.5,1.6,5.9,-6.1,39.6,0.52,100,8.33,rain,0,0,,11.8,311.3,1016.9,53.4,15.8,115.6,9.9,5,,2020-04-23T06:04:24,2020-04-23T19:44:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-24,9.4,5.7,7.6,8.4,2.3,5.3,6,89.7,15.16,100,62.5,rain,0,0,44.6,25.1,44.1,1008.1,84.8,10.2,36.3,3.1,1,,2020-04-24T06:03:00,2020-04-24T19:45:30,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-25,17.6,6.5,11.5,17.6,6.5,11.5,2.9,60.2,0,0,0,,0,0,32,19,158.1,1016.6,20.3,15.9,274.5,23.9,9,,2020-04-25T06:01:37,2020-04-25T19:46:33,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-26,10.5,6.3,8.6,10.5,3.3,6.3,5,78.8,5.28,100,50,rain,0,0,62.7,38.4,54.3,1012,89,12.3,43.5,3.6,2,,2020-04-26T06:00:14,2020-04-26T19:47:36,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-27,9.4,4,6.8,6.8,0.1,4.1,2.2,73.8,0,0,0,,0,0,42.5,25.3,1.3,1012.6,87.9,15.4,83.4,7.2,3,,2020-04-27T05:58:53,2020-04-27T19:48:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-28,18.8,5.2,11.2,18.8,3.2,10.7,0.5,52.4,0,0,0,,0,0,33.5,14.1,334.6,1019.3,24.2,16,309,26.6,9,,2020-04-28T05:57:33,2020-04-28T19:49:42,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-29,14.2,8.4,10.4,14.2,6.4,9.8,6,74.9,0.31,100,4.17,rain,0,0,35.3,27,83.7,1022.6,78.2,15.6,77.4,6.7,4,,2020-04-29T05:56:14,2020-04-29T19:50:45,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-04-30,15.8,9.9,12.8,15.8,7.8,12.5,10.4,85.7,17.81,100,58.33,rain,0,0,61.6,41.9,131.3,1016.2,94,11.2,55.6,4.7,3,,2020-04-30T05:54:56,2020-04-30T19:51:47,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-01,18.4,11.8,14.7,18.4,11.8,14.7,11.3,81.6,6.39,100,37.5,rain,0,0,37.2,19.6,160,1006,84,12,125.5,10.7,7,,2020-05-01T05:53:39,2020-05-01T19:52:50,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-02,22.7,11.1,17.2,22.7,11.1,17.2,3,41.3,0.25,100,4.17,rain,0,0,42.9,25.2,301.2,1012.8,13.5,16,291.9,25.3,9,,2020-05-02T05:52:24,2020-05-02T19:53:52,0.34,Rain,Clear conditions throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-03,26.2,12.8,19.8,26.2,12.8,19.8,8.8,52.3,0.72,100,8.33,rain,0,0,42.5,15,231.5,1007.6,37.7,15.8,242.4,21,8,,2020-05-03T05:51:10,2020-05-03T19:54:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-04,21.7,10.6,17.3,21.7,10.6,17.3,4.1,42.2,0,0,0,,0,0,59.6,26.2,315.1,1005.8,54.9,16,234,20.3,9,,2020-05-04T05:49:57,2020-05-04T19:55:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-05,16.8,7.9,12.1,16.8,4.7,11.2,-5,33.3,0,0,0,,0,0,44.6,26.4,303,1012.1,13.4,16,306.3,26.7,10,,2020-05-05T05:48:45,2020-05-05T19:56:58,0.47,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-06,12.7,7.4,9.6,12.7,7.1,9,4.1,69.4,1.58,100,25,rain,0,0,33.5,21.7,53,1010.4,75.6,15.5,63.7,5.6,3,,2020-05-06T05:47:35,2020-05-06T19:57:59,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-07,19.2,7.9,13.4,19.2,6.3,13.1,-1.4,42.2,0,0,0,,0,0,39,24.7,285.4,1007.5,53.4,16,324.3,28.1,10,,2020-05-07T05:46:26,2020-05-07T19:59:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-08,15,6.3,9.4,15,4.2,8.8,1.1,59.8,9.25,100,45.83,rain,0,0,40.9,19.4,328.2,1008.1,83.6,13.3,67.6,5.9,3,,2020-05-08T05:45:19,2020-05-08T20:00:01,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-09,8.4,1.2,4.6,5.4,-4,0.9,-5.4,50.8,3.02,100,12.5,"rain,snow",0,0,58.8,27.6,294.4,1010.2,49.9,15.5,252.5,21.8,10,,2020-05-09T05:44:12,2020-05-09T20:01:02,0.53,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning snow or rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-10,17.3,3.9,10.8,17.3,0.7,9.4,-4.2,36.3,0,0,0,,0,0,47.9,28.9,246.8,1017.1,4.5,16,327.5,28.2,10,,2020-05-10T05:43:08,2020-05-10T20:02:02,0.56,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-11,15.6,8.3,11.6,15.6,5.5,11.4,4,60.5,1.5,100,16.67,rain,0,0,59,20.2,261.6,1011.2,51.6,15.8,145.8,12.7,5,,2020-05-11T05:42:05,2020-05-11T20:03:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-12,15,6.2,10.6,15,3.2,9.4,-4.8,38.3,0,0,0,,0,0,52.9,38.1,298.6,1016.1,33,16,336.8,29,10,,2020-05-12T05:41:03,2020-05-12T20:04:01,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-05-13,17.2,5.1,11.2,17.2,2.4,10.4,-4.9,34,0,0,0,,0,0,37.7,25.6,290.4,1024.5,3.9,16,340.3,29.4,10,,2020-05-13T05:40:03,2020-05-13T20:05:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
